name,description,guestCpus,memoryMb,zone,deprecationStatus,isSharedCpu
g2-standard-16,"Graphics Optimized: 1 NVIDIA L4 GPU, 16 vCPUs, 64GB RAM",16,65536,zones/europe-west3-b,,False
g2-standard-24,"Graphics Optimized: 2 NVIDIA L4 GPUs, 24 vCPUs, 96GB RAM",24,98304,zones/europe-west3-b,,False
g2-standard-32,"Graphics Optimized: 1 NVIDIA L4 GPU, 32 vCPUs, 128GB RAM",32,131072,zones/europe-west3-b,,False
g2-standard-4,"Graphics Optimized: 1 NVIDIA L4 GPU, 4 vCPUs, 16GB RAM",4,16384,zones/europe-west3-b,,False
g2-standard-48,"Graphics Optimized: 4 NVIDIA L4 GPUs, 48 vCPUs, 192GB RAM",48,196608,zones/europe-west3-b,,False
g2-standard-8,"Graphics Optimized: 1 NVIDIA L4 GPU, 8 vCPUs, 32GB RAM",8,32768,zones/europe-west3-b,,False
g2-standard-96,"Graphics Optimized: 8 NVIDIA L4 GPUs, 96 vCPUs, 384GB RAM",96,393216,zones/europe-west3-b,,False
m1-megamem-96,"96 vCPUs, 1.4 TB RAM",96,1468006,zones/europe-west3-b,,False
m1-ultramem-160,"160 vCPUs, 3844 GB RAM",160,3936256,zones/europe-west3-b,,False
m1-ultramem-40,"40 vCPUs, 961 GB RAM",40,984064,zones/europe-west3-b,,False
m1-ultramem-80,"80 vCPUs, 1922 GB RAM",80,1968128,zones/europe-west3-b,,False
m2-hypermem-416,"416 vCPUs, 8.625 TB RAM",416,9043968,zones/europe-west3-b,,False
m2-megamem-416,"416 vCPUs, 5.75 TB RAM",416,6029312,zones/europe-west3-b,,False
m2-ultramem-208,"208 vCPUs, 5.75 TB RAM",208,6029312,zones/europe-west3-b,,False
m2-ultramem-416,"416 vCPUs, 11.50 TB RAM",416,12058624,zones/europe-west3-b,,False
m3-megamem-128,"128 vCPUs, 1952 GB RAM",128,1998848,zones/europe-west3-b,,False
m3-megamem-64,"64 vCPUs, 976 GB RAM",64,999424,zones/europe-west3-b,,False
m3-ultramem-128,"128 vCPUs, 3904 GB RAM",128,3997696,zones/europe-west3-b,,False
m3-ultramem-32,"32 vCPUs, 976 GB RAM",32,999424,zones/europe-west3-b,,False
m3-ultramem-64,"64 vCPUs, 1952 GB RAM",64,1998848,zones/europe-west3-b,,False
m4-megamem-112,"112 vCPUs, 1488 GB RAM",112,1523712,zones/europe-west3-b,,False
m4-megamem-224,"224 vCPUs, 2976 GB RAM",224,3047424,zones/europe-west3-b,,False
m4-megamem-28,"28 vCPUs, 372 GB RAM",28,380928,zones/europe-west3-b,,False
m4-megamem-56,"56 vCPUs, 744 GB RAM",56,761856,zones/europe-west3-b,,False
m4-ultramem-112,"112 vCPUs, 2976 GB RAM",112,3047424,zones/europe-west3-b,,False
m4-ultramem-224,"224 vCPUs, 5952 GB RAM",224,6094848,zones/europe-west3-b,,False
m4-ultramem-56,"56 vCPUs, 1488 GB RAM",56,1523712,zones/europe-west3-b,,False
n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",16,14746,zones/europe-west3-b,,False
n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",2,1843,zones/europe-west3-b,,False
n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",32,29491,zones/europe-west3-b,,False
n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",4,3686,zones/europe-west3-b,,False
n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",64,58982,zones/europe-west3-b,,False
n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",8,7373,zones/europe-west3-b,,False
n1-highcpu-96,"96 vCPUs, 86 GB RAM",96,88474,zones/europe-west3-b,,False
n1-highmem-16,"16 vCPUs, 104 GB RAM",16,106496,zones/europe-west3-b,,False
n1-highmem-2,"2 vCPUs, 13 GB RAM",2,13312,zones/europe-west3-b,,False
n1-highmem-32,"32 vCPUs, 208 GB RAM",32,212992,zones/europe-west3-b,,False
n1-highmem-4,"4 vCPUs, 26 GB RAM",4,26624,zones/europe-west3-b,,False
n1-highmem-64,"64 vCPUs, 416 GB RAM",64,425984,zones/europe-west3-b,,False
n1-highmem-8,"8 vCPUs, 52 GB RAM",8,53248,zones/europe-west3-b,,False
n1-highmem-96,"96 vCPUs, 624 GB RAM",96,638976,zones/europe-west3-b,,False
n1-megamem-96,"96 vCPUs, 1.4 TB RAM",96,1468006,zones/europe-west3-b,DEPRECATED,False
n1-standard-1,"1 vCPU, 3.75 GB RAM",1,3840,zones/europe-west3-b,,False
n1-standard-16,"16 vCPUs, 60 GB RAM",16,61440,zones/europe-west3-b,,False
n1-standard-2,"2 vCPUs, 7.5 GB RAM",2,7680,zones/europe-west3-b,,False
n1-standard-32,"32 vCPUs, 120 GB RAM",32,122880,zones/europe-west3-b,,False
n1-standard-4,"4 vCPUs, 15 GB RAM",4,15360,zones/europe-west3-b,,False
n1-standard-64,"64 vCPUs, 240 GB RAM",64,245760,zones/europe-west3-b,,False
n1-standard-8,"8 vCPUs, 30 GB RAM",8,30720,zones/europe-west3-b,,False
n1-standard-96,"96 vCPUs, 360 GB RAM",96,368640,zones/europe-west3-b,,False
n1-ultramem-160,"160 vCPUs, 3844 GB RAM",160,3936256,zones/europe-west3-b,DEPRECATED,False
n1-ultramem-40,"40 vCPUs, 961 GB RAM",40,984064,zones/europe-west3-b,DEPRECATED,False
n1-ultramem-80,"80 vCPUs, 1922 GB RAM",80,1968128,zones/europe-west3-b,DEPRECATED,False
n2-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/europe-west3-b,,False
n2-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/europe-west3-b,,False
n2-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/europe-west3-b,,False
n2-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/europe-west3-b,,False
n2-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/europe-west3-b,,False
n2-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/europe-west3-b,,False
n2-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/europe-west3-b,,False
n2-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/europe-west3-b,,False
n2-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/europe-west3-b,,False
n2-highmem-128,128 vCPUs 864 GB RAM,128,884736,zones/europe-west3-b,,False
n2-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/europe-west3-b,,False
n2-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/europe-west3-b,,False
n2-highmem-32,32 vCPUs 256 GB RAM,32,262144,zones/europe-west3-b,,False
n2-highmem-4,4 vCPUs 32 GB RAM,4,32768,zones/europe-west3-b,,False
n2-highmem-48,48 vCPUs 384 GB RAM,48,393216,zones/europe-west3-b,,False
n2-highmem-64,64 vCPUs 512 GB RAM,64,524288,zones/europe-west3-b,,False
n2-highmem-8,8 vCPUs 64 GB RAM,8,65536,zones/europe-west3-b,,False
n2-highmem-80,80 vCPUs 640 GB RAM,80,655360,zones/europe-west3-b,,False
n2-highmem-96,96 vCPUs 768 GB RAM,96,786432,zones/europe-west3-b,,False
n2-standard-128,128 vCPUs 512 GB RAM,128,524288,zones/europe-west3-b,,False
n2-standard-16,16 vCPUs 64 GB RAM,16,65536,zones/europe-west3-b,,False
n2-standard-2,2 vCPUs 8 GB RAM,2,8192,zones/europe-west3-b,,False
n2-standard-32,32 vCPUs 128 GB RAM,32,131072,zones/europe-west3-b,,False
n2-standard-4,4 vCPUs 16 GB RAM,4,16384,zones/europe-west3-b,,False
n2-standard-48,48 vCPUs 192 GB RAM,48,196608,zones/europe-west3-b,,False
n2-standard-64,64 vCPUs 256 GB RAM,64,262144,zones/europe-west3-b,,False
n2-standard-8,8 vCPUs 32 GB RAM,8,32768,zones/europe-west3-b,,False
n2-standard-80,80 vCPUs 320 GB RAM,80,327680,zones/europe-west3-b,,False
n2-standard-96,96 vCPUs 384 GB RAM,96,393216,zones/europe-west3-b,,False
n2d-highcpu-128,128 vCPUs 128 GB RAM,128,131072,zones/europe-west3-b,,False
n2d-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/europe-west3-b,,False
n2d-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/europe-west3-b,,False
n2d-highcpu-224,224 vCPUs 224 GB RAM,224,229376,zones/europe-west3-b,,False
n2d-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/europe-west3-b,,False
n2d-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/europe-west3-b,,False
n2d-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/europe-west3-b,,False
n2d-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/europe-west3-b,,False
n2d-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/europe-west3-b,,False
n2d-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/europe-west3-b,,False
n2d-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/europe-west3-b,,False
n2d-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/europe-west3-b,,False
n2d-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/europe-west3-b,,False
n2d-highmem-32,32 vCPUs 256 GB RAM,32,262144,zones/europe-west3-b,,False
n2d-highmem-4,4 vCPUs 32 GB RAM,4,32768,zones/europe-west3-b,,False
n2d-highmem-48,48 vCPUs 384 GB RAM,48,393216,zones/europe-west3-b,,False
n2d-highmem-64,64 vCPUs 512 GB RAM,64,524288,zones/europe-west3-b,,False
n2d-highmem-8,8 vCPUs 64 GB RAM,8,65536,zones/europe-west3-b,,False
n2d-highmem-80,80 vCPUs 640 GB RAM,80,655360,zones/europe-west3-b,,False
n2d-highmem-96,96 vCPUs 768 GB RAM,96,786432,zones/europe-west3-b,,False
n2d-standard-128,128 vCPUs 512 GB RAM,128,524288,zones/europe-west3-b,,False
n2d-standard-16,16 vCPUs 64 GB RAM,16,65536,zones/europe-west3-b,,False
n2d-standard-2,2 vCPUs 8 GB RAM,2,8192,zones/europe-west3-b,,False
n2d-standard-224,224 vCPUs 896 GB RAM,224,917504,zones/europe-west3-b,,False
n2d-standard-32,32 vCPUs 128 GB RAM,32,131072,zones/europe-west3-b,,False
n2d-standard-4,4 vCPUs 16 GB RAM,4,16384,zones/europe-west3-b,,False
n2d-standard-48,48 vCPUs 192 GB RAM,48,196608,zones/europe-west3-b,,False
n2d-standard-64,64 vCPUs 256 GB RAM,64,262144,zones/europe-west3-b,,False
n2d-standard-8,8 vCPUs 32 GB RAM,8,32768,zones/europe-west3-b,,False
n2d-standard-80,80 vCPUs 320 GB RAM,80,327680,zones/europe-west3-b,,False
n2d-standard-96,96 vCPUs 384 GB RAM,96,393216,zones/europe-west3-b,,False
n4-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/europe-west3-b,,False
n4-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/europe-west3-b,,False
n4-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/europe-west3-b,,False
n4-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/europe-west3-b,,False
n4-highcpu-48,"48 vCPUs, 96 GB RAM",48,98304,zones/europe-west3-b,,False
n4-highcpu-64,"64 vCPUs, 128 GB RAM",64,131072,zones/europe-west3-b,,False
n4-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/europe-west3-b,,False
n4-highcpu-80,"80 vCPUs, 160 GB RAM",80,163840,zones/europe-west3-b,,False
n4-highmem-16,"16 vCPUs, 128 GB RAM",16,131072,zones/europe-west3-b,,False
n4-highmem-2,"2 vCPUs, 16 GB RAM",2,16384,zones/europe-west3-b,,False
n4-highmem-32,"32 vCPUs, 256 GB RAM",32,262144,zones/europe-west3-b,,False
n4-highmem-4,"4 vCPUs, 32 GB RAM",4,32768,zones/europe-west3-b,,False
n4-highmem-48,"48 vCPUs, 384 GB RAM",48,393216,zones/europe-west3-b,,False
n4-highmem-64,"64 vCPUs, 512 GB RAM",64,524288,zones/europe-west3-b,,False
n4-highmem-8,"8 vCPUs, 64 GB RAM",8,65536,zones/europe-west3-b,,False
n4-highmem-80,"80 vCPUs, 640 GB RAM",80,655360,zones/europe-west3-b,,False
n4-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/europe-west3-b,,False
n4-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/europe-west3-b,,False
n4-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/europe-west3-b,,False
n4-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/europe-west3-b,,False
n4-standard-48,"48 vCPUs, 192 GB RAM",48,196608,zones/europe-west3-b,,False
n4-standard-64,"64 vCPUs, 256 GB RAM",64,262144,zones/europe-west3-b,,False
n4-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/europe-west3-b,,False
n4-standard-80,"80 vCPUs, 320 GB RAM",80,327680,zones/europe-west3-b,,False
t2d-standard-1,"1 vCPUs, 4 GB RAM",1,4096,zones/europe-west3-b,,False
t2d-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/europe-west3-b,,False
t2d-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/europe-west3-b,,False
t2d-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/europe-west3-b,,False
t2d-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/europe-west3-b,,False
t2d-standard-48,"48 vCPUs, 192 GB RAM",48,196608,zones/europe-west3-b,,False
t2d-standard-60,"60 vCPUs, 240 GB RAM",60,245760,zones/europe-west3-b,,False
t2d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/europe-west3-b,,False
x4-megamem-1440-metal,"1440 vCPUs, 24576 GB RAM",1440,25165824,zones/europe-west3-b,,False
x4-megamem-1920-metal,"1920 vCPUs, 32768 GB RAM",1920,33554432,zones/europe-west3-b,,False
x4-megamem-960-metal,"960 vCPUs, 16384 GB RAM",960,16777216,zones/europe-west3-b,,False
z3-highmem-192-highlssd-metal,"Storage Optimized Bare Metal: 192 vCPUs, 1.5 TB RAM",192,1572864,zones/europe-west3-b,,False
c2-standard-16,"Compute Optimized: 16 vCPUs, 64 GB RAM",16,65536,zones/southamerica-east1-a,,False
c2-standard-30,"Compute Optimized: 30 vCPUs, 120 GB RAM",30,122880,zones/southamerica-east1-a,,False
c2-standard-4,"Compute Optimized: 4 vCPUs, 16 GB RAM",4,16384,zones/southamerica-east1-a,,False
c2-standard-60,"Compute Optimized: 60 vCPUs, 240 GB RAM",60,245760,zones/southamerica-east1-a,,False
c2-standard-8,"Compute Optimized: 8 vCPUs, 32 GB RAM",8,32768,zones/southamerica-east1-a,,False
c2d-highcpu-112,"112 vCPUs, 224 GB RAM",112,229376,zones/southamerica-east1-a,,False
c2d-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/southamerica-east1-a,,False
c2d-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/southamerica-east1-a,,False
c2d-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/southamerica-east1-a,,False
c2d-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/southamerica-east1-a,,False
c2d-highcpu-56,"56 vCPUs, 112 GB RAM",56,114688,zones/southamerica-east1-a,,False
c2d-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/southamerica-east1-a,,False
c2d-highmem-112,"112 vCPUs, 896 GB RAM",112,917504,zones/southamerica-east1-a,,False
c2d-highmem-16,"16 vCPUs, 128 GB RAM",16,131072,zones/southamerica-east1-a,,False
c2d-highmem-2,"2 vCPUs, 16 GB RAM",2,16384,zones/southamerica-east1-a,,False
c2d-highmem-32,"32 vCPUs, 256 GB RAM",32,262144,zones/southamerica-east1-a,,False
c2d-highmem-4,"4 vCPUs, 32 GB RAM",4,32768,zones/southamerica-east1-a,,False
c2d-highmem-56,"56 vCPUs, 448 GB RAM",56,458752,zones/southamerica-east1-a,,False
c2d-highmem-8,"8 vCPUs, 64 GB RAM",8,65536,zones/southamerica-east1-a,,False
c2d-standard-112,"112 vCPUs, 448 GB RAM",112,458752,zones/southamerica-east1-a,,False
c2d-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/southamerica-east1-a,,False
c2d-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/southamerica-east1-a,,False
c2d-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/southamerica-east1-a,,False
c2d-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/southamerica-east1-a,,False
c2d-standard-56,"56 vCPUs, 224 GB RAM",56,229376,zones/southamerica-east1-a,,False
c2d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/southamerica-east1-a,,False
c3-standard-176,"176 vCPUs, 704 GB RAM",176,720896,zones/southamerica-east1-a,,False
c3-standard-176-lssd,"176 vCPUs, 704 GB RAM, 32 local SSDs",176,720896,zones/southamerica-east1-a,,False
c3-standard-22,"22 vCPUs, 88 GB RAM",22,90112,zones/southamerica-east1-a,,False
c3-standard-22-lssd,"22 vCPUs, 88 GB RAM, 4 local SSDs",22,90112,zones/southamerica-east1-a,,False
c3-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/southamerica-east1-a,,False
c3-standard-4-lssd,"4 vCPUs, 16 GB RAM, 1 local SSD",4,16384,zones/southamerica-east1-a,,False
c3-standard-44,"44 vCPUs, 176 GB RAM",44,180224,zones/southamerica-east1-a,,False
c3-standard-44-lssd,"44 vCPUs, 176 GB RAM, 8 local SSDs",44,180224,zones/southamerica-east1-a,,False
c3-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/southamerica-east1-a,,False
c3-standard-8-lssd,"8 vCPUs, 32 GB RAM, 2 local SSDs",8,32768,zones/southamerica-east1-a,,False
c3-standard-88,"88 vCPUs, 352 GB RAM",88,360448,zones/southamerica-east1-a,,False
c3-standard-88-lssd,"88 vCPUs, 352 GB RAM, 16 local SSDs",88,360448,zones/southamerica-east1-a,,False
c4-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/southamerica-east1-a,,False
c4-highcpu-192,"192 vCPUs, 384 GB RAM",192,393216,zones/southamerica-east1-a,,False
c4-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/southamerica-east1-a,,False
c4-highcpu-24,"24 vCPUs, 48 GB RAM",24,49152,zones/southamerica-east1-a,,False
c4-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/southamerica-east1-a,,False
c4-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/southamerica-east1-a,,False
c4-highcpu-48,"48 vCPUs, 96 GB RAM",48,98304,zones/southamerica-east1-a,,False
c4-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/southamerica-east1-a,,False
c4-highcpu-96,"96 vCPUs, 192 GB RAM",96,196608,zones/southamerica-east1-a,,False
e2-highcpu-16,"Efficient Instance, 16 vCPUs, 16 GB RAM",16,16384,zones/southamerica-east1-a,,False
e2-highcpu-2,"Efficient Instance, 2 vCPUs, 2 GB RAM",2,2048,zones/southamerica-east1-a,,False
e2-highcpu-32,"Efficient Instance, 32 vCPUs, 32 GB RAM",32,32768,zones/southamerica-east1-a,,False
e2-highcpu-4,"Efficient Instance, 4 vCPUs, 4 GB RAM",4,4096,zones/southamerica-east1-a,,False
e2-highcpu-8,"Efficient Instance, 8 vCPUs, 8 GB RAM",8,8192,zones/southamerica-east1-a,,False
e2-highmem-16,"Efficient Instance, 16 vCPUs, 128 GB RAM",16,131072,zones/southamerica-east1-a,,False
e2-highmem-2,"Efficient Instance, 2 vCPUs, 16 GB RAM",2,16384,zones/southamerica-east1-a,,False
e2-highmem-4,"Efficient Instance, 4 vCPUs, 32 GB RAM",4,32768,zones/southamerica-east1-a,,False
e2-highmem-8,"Efficient Instance, 8 vCPUs, 64 GB RAM",8,65536,zones/southamerica-east1-a,,False
e2-medium,"Efficient Instance, 2 vCPU (1/2 shared physical core) and 4 GB RAM",2,4096,zones/southamerica-east1-a,,True
e2-micro,"Efficient Instance, 2 vCPU (1/8 shared physical core) and 1 GB RAM",2,1024,zones/southamerica-east1-a,,True
e2-small,"Efficient Instance, 2 vCPU (1/4 shared physical core) and 2 GB RAM",2,2048,zones/southamerica-east1-a,,True
e2-standard-16,"Efficient Instance, 16 vCPUs, 64 GB RAM",16,65536,zones/southamerica-east1-a,,False
e2-standard-2,"Efficient Instance, 2 vCPUs, 8 GB RAM",2,8192,zones/southamerica-east1-a,,False
e2-standard-32,"Efficient Instance, 32 vCPUs, 128 GB RAM",32,131072,zones/southamerica-east1-a,,False
e2-standard-4,"Efficient Instance, 4 vCPUs, 16 GB RAM",4,16384,zones/southamerica-east1-a,,False
e2-standard-8,"Efficient Instance, 8 vCPUs, 32 GB RAM",8,32768,zones/southamerica-east1-a,,False
f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,1,614,zones/southamerica-east1-a,,True
g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,1,1740,zones/southamerica-east1-a,,True
n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",16,14746,zones/southamerica-east1-a,,False
n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",2,1843,zones/southamerica-east1-a,,False
n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",32,29491,zones/southamerica-east1-a,,False
n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",4,3686,zones/southamerica-east1-a,,False
n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",64,58982,zones/southamerica-east1-a,,False
n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",8,7373,zones/southamerica-east1-a,,False
n1-highcpu-96,"96 vCPUs, 86 GB RAM",96,88474,zones/southamerica-east1-a,,False
n1-highmem-16,"16 vCPUs, 104 GB RAM",16,106496,zones/southamerica-east1-a,,False
n1-highmem-2,"2 vCPUs, 13 GB RAM",2,13312,zones/southamerica-east1-a,,False
n1-highmem-32,"32 vCPUs, 208 GB RAM",32,212992,zones/southamerica-east1-a,,False
n1-highmem-4,"4 vCPUs, 26 GB RAM",4,26624,zones/southamerica-east1-a,,False
n1-highmem-64,"64 vCPUs, 416 GB RAM",64,425984,zones/southamerica-east1-a,,False
n1-highmem-8,"8 vCPUs, 52 GB RAM",8,53248,zones/southamerica-east1-a,,False
n1-highmem-96,"96 vCPUs, 624 GB RAM",96,638976,zones/southamerica-east1-a,,False
n1-standard-1,"1 vCPU, 3.75 GB RAM",1,3840,zones/southamerica-east1-a,,False
n1-standard-16,"16 vCPUs, 60 GB RAM",16,61440,zones/southamerica-east1-a,,False
n1-standard-2,"2 vCPUs, 7.5 GB RAM",2,7680,zones/southamerica-east1-a,,False
n1-standard-32,"32 vCPUs, 120 GB RAM",32,122880,zones/southamerica-east1-a,,False
n1-standard-4,"4 vCPUs, 15 GB RAM",4,15360,zones/southamerica-east1-a,,False
n1-standard-64,"64 vCPUs, 240 GB RAM",64,245760,zones/southamerica-east1-a,,False
n1-standard-8,"8 vCPUs, 30 GB RAM",8,30720,zones/southamerica-east1-a,,False
n1-standard-96,"96 vCPUs, 360 GB RAM",96,368640,zones/southamerica-east1-a,,False
n2-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/southamerica-east1-a,,False
n2-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/southamerica-east1-a,,False
n2-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/southamerica-east1-a,,False
n2-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/southamerica-east1-a,,False
n2-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/southamerica-east1-a,,False
n2-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/southamerica-east1-a,,False
n2-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/southamerica-east1-a,,False
n2-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/southamerica-east1-a,,False
n2-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/southamerica-east1-a,,False
n2-highmem-128,128 vCPUs 864 GB RAM,128,884736,zones/southamerica-east1-a,,False
n2-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/southamerica-east1-a,,False
n2-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/southamerica-east1-a,,False
n2-highmem-32,32 vCPUs 256 GB RAM,32,262144,zones/southamerica-east1-a,,False
n2-highmem-4,4 vCPUs 32 GB RAM,4,32768,zones/southamerica-east1-a,,False
n2-highmem-48,48 vCPUs 384 GB RAM,48,393216,zones/southamerica-east1-a,,False
n2-highmem-64,64 vCPUs 512 GB RAM,64,524288,zones/southamerica-east1-a,,False
n2-highmem-8,8 vCPUs 64 GB RAM,8,65536,zones/southamerica-east1-a,,False
n2-highmem-80,80 vCPUs 640 GB RAM,80,655360,zones/southamerica-east1-a,,False
n2-highmem-96,96 vCPUs 768 GB RAM,96,786432,zones/southamerica-east1-a,,False
n2-standard-128,128 vCPUs 512 GB RAM,128,524288,zones/southamerica-east1-a,,False
n2-standard-16,16 vCPUs 64 GB RAM,16,65536,zones/southamerica-east1-a,,False
n2-standard-2,2 vCPUs 8 GB RAM,2,8192,zones/southamerica-east1-a,,False
n2-standard-32,32 vCPUs 128 GB RAM,32,131072,zones/southamerica-east1-a,,False
n2-standard-4,4 vCPUs 16 GB RAM,4,16384,zones/southamerica-east1-a,,False
n2-standard-48,48 vCPUs 192 GB RAM,48,196608,zones/southamerica-east1-a,,False
n2-standard-64,64 vCPUs 256 GB RAM,64,262144,zones/southamerica-east1-a,,False
n2-standard-8,8 vCPUs 32 GB RAM,8,32768,zones/southamerica-east1-a,,False
n2-standard-80,80 vCPUs 320 GB RAM,80,327680,zones/southamerica-east1-a,,False
n2-standard-96,96 vCPUs 384 GB RAM,96,393216,zones/southamerica-east1-a,,False
n2d-highcpu-128,128 vCPUs 128 GB RAM,128,131072,zones/southamerica-east1-a,,False
n2d-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/southamerica-east1-a,,False
n2d-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/southamerica-east1-a,,False
n2d-highcpu-224,224 vCPUs 224 GB RAM,224,229376,zones/southamerica-east1-a,,False
n2d-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/southamerica-east1-a,,False
n2d-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/southamerica-east1-a,,False
n2d-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/southamerica-east1-a,,False
n2d-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/southamerica-east1-a,,False
n2d-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/southamerica-east1-a,,False
n2d-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/southamerica-east1-a,,False
n2d-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/southamerica-east1-a,,False
n2d-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/southamerica-east1-a,,False
n2d-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/southamerica-east1-a,,False
